gene_symbol,editor_system,sample,raw_count,cell_type,source_file
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,124.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,87.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,55.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,60.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,65.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,228.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,257.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,81.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,63.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,90.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,111.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,259.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,179.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,265.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,281.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,18.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,41.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,33.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,56.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,53.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,79.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,100.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,68.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,52.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,96.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,84.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,33.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,49.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,71.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,63.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,62.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,40.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,16.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,31.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,36.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,96.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,79.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,99.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,103.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,25.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,35.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,27.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,38.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,41.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,25.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,39.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,18.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,26.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,16.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,25.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,31.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,44.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,62.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,62.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,184.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,110.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,198.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,221.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,49.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,90.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,57.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,235.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,176.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,380.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,415.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,55.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,34.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,72.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,101.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,33.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,28.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r2,26.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r3,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r1,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r2,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r3,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r1,32.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r2,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r2,358.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r3,365.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r1,236.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r2,259.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r3,281.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r1,449.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r2,487.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r2,88.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r3,105.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r1,81.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r2,115.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r3,90.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r1,192.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r2,178.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r2,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r3,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r1,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r2,5.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r3,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r1,26.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r2,38.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r2,18.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r3,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r1,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r2,18.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r3,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r1,35.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r2,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r2,32.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r3,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r1,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r2,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r3,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r1,35.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r2,36.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r2,18.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r3,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r1,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r2,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r3,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r1,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r2,40.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r2,36.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_mat3_r3,41.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r1,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r2,30.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,PWS_Tet1c_NT_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r1,54.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
UBE3A,dCas9-Tet1,WT_Tet1c_NT_r2,52.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,48.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r3,43.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r1,38.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r2,56.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_NT_r3,35.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r1,85.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,WT_Tet1c_NT_r2,81.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
ATP10A,dCas9-Tet1,PWS_Tet1c_mat3_r2,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
